mediaid,url
1b4px,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Northern+Air&artist=Elliott+BROOD&bucket=audio_summary
1b4ry,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Pop+On+Acid&artist=Afrojack&bucket=audio_summary
1b57r,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Traitor&artist=Richard+Buckner&bucket=audio_summary
1b5g1,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bounce+%28feat.+Kelis%29&artist=Calvin+Harris&bucket=audio_summary
1b5pj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Fabrication+%28Extended+Mix%29&artist=Emalkay&bucket=audio_summary
1b63h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+want+you+Black-Dimitri+From+Paris+super+heavy+funk+brakes+remix&artist=dfp&bucket=audio_summary
1b6a2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Levels+%28Original+Mix%29&artist=Avicii&bucket=audio_summary
1b6d9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Aces+High+Prutata+%28Original+Mix%29&artist=Afrojack+%26+R3hab&bucket=audio_summary
1b6qs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Prututa&artist=Afrojack&bucket=audio_summary
1b7qh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sentimental+Marching+Song&artist=Jon+Langford&bucket=audio_summary
1b7zm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Gold+and+Yellow&artist=Jolie+Holland&bucket=audio_summary
1b89w,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Changed+My+Mind&artist=e-dubble&bucket=audio_summary
1b8v4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Like+A+Hurricane&artist=Alejandro+Escovedo&bucket=audio_summary
1b8vc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nervous+Breakdown+%28Black+Flag%29&artist=Ryan+Adams&bucket=audio_summary
1b8y2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nasa+Drugs+%28Kanye+West+%2F%2F+Wale+%2F%2F+Ratatat%29&artist=The+Catalina+Rhyme+Mixers&bucket=audio_summary
1b90q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Traitor&artist=Richard+Buckner&bucket=audio_summary
1b93h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Do+It&artist=Big+Sean&bucket=audio_summary
1b93s,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Boots+of+Spanish+Leather+%28Bob+Dylan+Cover%29&artist=Anthony+Da+Costa&bucket=audio_summary
1b93v,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27m+Looking+Through+You+%28Beatles+cover%29&artist=Anthony+Da+Costa&bucket=audio_summary
1b9aq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Heartbeats+%28Cosmonaut+Grechko+edit%29&artist=Ellie+Goulding&bucket=audio_summary
1b9zx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Falling+Star+%28R3K+Remix%29&artist=Kid+Cudi&bucket=audio_summary
1ba1n,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Psycho+Killer+%28Talking+Heads%29&artist=Jason+Isbell&bucket=audio_summary
1ba1p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Into+the+Mystic+%28Van+Morrison%29&artist=Jason+Isbell&bucket=audio_summary
1ba1q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Only+Daddy+That%27ll+Walk+the+Line+%28Waylon+Jennings+cover%29+%28Mike+Dillon+on+vocals%29&artist=Jason+Isbell&bucket=audio_summary
1ba33,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Call+It+What+You+Want&artist=Foster+The+People&bucket=audio_summary
1baxw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Maths&artist=Deadmau5&bucket=audio_summary
1bbds,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Good+Morning+%28I%27m+Still+Here%29&artist=Ian+McFeron&bucket=audio_summary
1bbdt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Anna+Behind+The+Veil&artist=Ian+McFeron&bucket=audio_summary
1bbdv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Summer+Nights&artist=Ian+McFeron&bucket=audio_summary
1bbdw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Comfort+In+The+Bottle&artist=Ian+McFeron&bucket=audio_summary
1bbdx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27ll+Come+Knockin%27&artist=Ian+McFeron&bucket=audio_summary
1bbhp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Go+For+The+Throat&artist=The+Elected&bucket=audio_summary
1bbhr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1373+Holdin+On+To+Black+Metal+%28Radio+Edit%29&artist=My+Morning+Jacket&bucket=audio_summary
1bbvs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Everything+Gets+Gone&artist=William+Elliott+Whitmore&bucket=audio_summary
1bc3v,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Till+I%27m+Gone+%28Feat.+Wiz+Khalifa%29&artist=Tinie+Tempah&bucket=audio_summary
1bd4p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Careless+Whisper+%28Wham%21%29&artist=My+Morning+Jacket&bucket=audio_summary
1bd94,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Goners+Most&artist=Jeffrey+Foucault&bucket=audio_summary
1bdj5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Valley&artist=Okkervil+River&bucket=audio_summary
1bdjc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Last+Nite+%28The+Strokes+cover%29+%28Solo+Version%29&artist=Ryan+Adams&bucket=audio_summary
1bdjd,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Expressway+To+Yr+Skull+%25&artist=Ryan+Adams&bucket=audio_summary
1bdjg,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Come+Down+Easy+%28Spacemen+3+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Disco+Duck+Rap+%28Rick+Dees+and+His+Cast+of+Idiots+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sweet+Home+Alabama&artist=Ryan+Adams&bucket=audio_summary
1bdjp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Stella+Blue+%28The+Grateful+Dead+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjq,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Helpless+%28Neil+Young+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjr,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wharf+Rat+%28Grateful+Dead+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hickory+Wind+%28The+Byrds+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bitch+%28The+Rolling+Stones+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjv,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=You%27re+Still+on+My+Mind+%28Luke+McDaniel+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Saturday+Night+Special+%28Lynyrd+Skynyrd+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdjz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Still+Miss+Someone+%28Johnny+Cash+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdk0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Brown+Sugar+%28The+Rolling+Stones+cover%29+%28Solo+version%29&artist=Ryan+Adams&bucket=audio_summary
1bdk2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sweetest+Decline+%28Beth+Orton+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdk4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dead+Leaves+and+Dirty+Ground+%28The+White+Stripes+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdk5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=A+Song+for+You+%28Gram+Parsons+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdk6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lovesick+Blues+%28Hank+Williams+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdk7,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Dead+Flowers+%28The+Rolling+Stones+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdka,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Last+Nite+%28The+Strokes+cover%29+%28Band+Version%29&artist=Ryan+Adams&bucket=audio_summary
1bdkb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Rocket+Man+%28Elton+John+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdkc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sin+City+%28The+Flying+Burrito+Brothers+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdke,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Asleep+%28The+Smiths+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdkk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Caribbean+Queen+%28Billy+Ocean+cover%29&artist=Ryan+Adams&bucket=audio_summary
1bdkm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Brown+Sugar+%28The+Rolling+Stones+cover%29+%28Band+version%29&artist=Ryan+Adams&bucket=audio_summary
1bdm3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=C.T.F.O.+%28feat.+M.I.A%29&artist=SebastiAn&bucket=audio_summary
1bdww,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=How+Does+It+Feel&artist=Virginia+Dare&bucket=audio_summary
1bdxz,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Speak+Plainly+Diana&artist=Joe+Pug&bucket=audio_summary
1bem2,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Head+Over+Heels+%28Tears+For+Fears%29&artist=Ryan+Adams&bucket=audio_summary
1bemh,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Atlantic+City+%28Springsteen%29&artist=Jason+Isbell&bucket=audio_summary
1bemj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hey+Pocky+Way+%28The+Meters%29&artist=Jason+Isbell&bucket=audio_summary
1bera,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=run+johnny+run&artist=William+Elliott+Whitmore&bucket=audio_summary
1berb,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=oh+susanna&artist=William+Elliott+Whitmore&bucket=audio_summary
1berc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=diamond+in+my+pocket&artist=William+Elliott+Whitmore&bucket=audio_summary
1berf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=what+u+do&artist=William+Elliott+Whitmore&bucket=audio_summary
1berk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=shotgun&artist=William+Elliott+Whitmore&bucket=audio_summary
1bgn6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Misfire+%28Queen+cover%29&artist=Neko+Case&bucket=audio_summary
1bp6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Monster+Hospital+%28MSTRKRFT+Remix%29&artist=Metric&bucket=audio_summary
1bptt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Standing+Stones&artist=The+Devil+Whale&bucket=audio_summary
1bx5q,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Movin+Away+%285.31.11%29&artist=My+Morning+Jacket&bucket=audio_summary
1bxj3,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Faithless+Love&artist=Caitlin+Rose&bucket=audio_summary
1cjz9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=We+Own+The+Sky&artist=M83&bucket=audio_summary
1csa5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=The+Wrestler&artist=Howard+Iceberg+%26+The+Titanics&bucket=audio_summary
1cxw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Get+Em+High+%28Ratatat+Remix%29&artist=Kanye+West&bucket=audio_summary
1d055,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Double+Life+Of+Mau5e+%28Skrillex+Mix%29&artist=Deadmau5&bucket=audio_summary
1d7tj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Song+For+An+Actress&artist=Hoodie+Allen&bucket=audio_summary
1ddwn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Polish+Girl&artist=Neon+Indian&bucket=audio_summary
1dfpn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=When+the+Night+Falls+%28feat.+Solange+Knowles%29+%28Mayer+Hawthorne+Cover%29&artist=Chromeo&bucket=audio_summary
1dp5k,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Lunar+%28Original+Mix%29&artist=David+Guetta+%26+Afrojack&bucket=audio_summary
1dw12,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Need+A+Dollar&artist=YONAS&bucket=audio_summary
1dwev,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+The+Water+Gave+Me&artist=Florence+%2B+The+Machine&bucket=audio_summary
1dwf0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=We%27re+All+No+One&artist=Nervo+%28Afrojack%2C+Steve+Aoki+%26+Cheyenne+Giles+Edit%29&bucket=audio_summary
1e2kk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Coffee+Break&artist=Zeds+Dead&bucket=audio_summary
1e85t,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Weekend&artist=Class+Actress&bucket=audio_summary
1e8a9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=5+O%27clock+%28feat.+Wiz+Khalifa+%26+Lily+Allen%29&artist=T-Pain&bucket=audio_summary
1e9hp,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Round+of+Applause&artist=Drake+%26+Waka+Flocka&bucket=audio_summary
1eahn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Helix&artist=Justice&bucket=audio_summary
1ebcm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Midnight+Life+%28Kanye+West+vs.+M83%29&artist=The+White+Panda&bucket=audio_summary
1egj6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Nobody%27s+Perfect+%28feat.+Missy+Elliott%29&artist=J.+Cole&bucket=audio_summary
1epjs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=How+Deep+Is+Your+Love+%28A-Trak+Remix%29&artist=The+Rapture&bucket=audio_summary
1erev,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=2Night+%28Original+Mix%29&artist=Eric+Prydz&bucket=audio_summary
1espa,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Knees&artist=Peter+and+Kerry&bucket=audio_summary
1espe,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Far+Away&artist=Camo+%26+Krooked&bucket=audio_summary
1etbs,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Alley+Cat&artist=Volta+Bureau&bucket=audio_summary
1f3cm,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=My+Dangerously+Melodic+Anthem&artist=D.VELOPED&bucket=audio_summary
1f4am,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Niggas+In+Paris+%28feat.+T.I.%29+%28Remix%29&artist=Jay-Z+%26+Kanye+West&bucket=audio_summary
1f4xt,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Wiz+Khalifa+feat.+Twista+%26+Kanye+West&artist=Overnight+Celebrity+Thrill&bucket=audio_summary
1f4xw,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Colours+%28Xaphoon+Jones+Remix%29&artist=Grouplove&bucket=audio_summary
1f545,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Icarus&artist=Madeon&bucket=audio_summary
1f5yf,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Make+My&artist=The+Roots&bucket=audio_summary
1faj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Blister+in+the+Sun&artist=Violent+Femmes&bucket=audio_summary
1fbqe,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=What+Would+You+Do%3F+%28City+High+Cover%29&artist=BASTILLE&bucket=audio_summary
1fg3p,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Say+I&artist=Saukrates&bucket=audio_summary
1fg49,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Avicii+Ft+Guetta+-+Sunshine+Special+Features+%28+Pete+Sweat+-+I+Found+U+In+Sunshine+%29&artist=Avicii%2CDavid+Guetta%2CSpecial+Features%2CMax%27C%2CPete+Sweat&bucket=audio_summary
1fz16,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I+Do+%28Featuring+Jay-Z+%26+Andre+3000+%29+%28No+Tags%29&artist=Young+Jeezy&bucket=audio_summary
1fz31,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=1901+%28Phoenix+Cover%29&artist=Birdy&bucket=audio_summary
1g53y,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Looks+Like+Sex&artist=Mike+Posner&bucket=audio_summary
1g5hj,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Super+Cold+%28Raak+Remix%29+%28Feat.+Ab-Liva%2C+Asaad+%26+Gilbere+Forte%29&artist=Lupe+Fiasco&bucket=audio_summary
1g5vx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=I%27m+Coming+Home+%28+Diddy+feat.+Skylar+Grey%29&artist=Arion+Dubstep&bucket=audio_summary
1g60h,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Birmingham&artist=Odjbox&bucket=audio_summary
1g64b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=sugar&artist=the+horrible+crowes&bucket=audio_summary
1g6nk,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Out+Of+Touch&artist=Charlotte+Gainsbourg&bucket=audio_summary
1g7c9,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Bring+Em+Home+%28Edward+Sharpe+%2F%2F+T.I.%29&artist=D.veloped&bucket=audio_summary
1g7r0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Top+of+the+Pops+2011+%28What+The+Fuck%29&artist=Mashup-Germany&bucket=audio_summary
1gff0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sleazy+Remix+2.0+-+Get+Sleazier+%28feat.+Lil+Wayne%2C+Wiz+Khalifa%2C+T.I.+%26+Andr%C3%A9+3000%29&artist=Ke%24ha&bucket=audio_summary
1gght,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Shangri-La&artist=SkizTheRapper&bucket=audio_summary
1gh6m,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Ass+Back+Home+%28Black+Cards+Remix%29&artist=Gym+Class+Heroes+feat.+Neon+Hitch&bucket=audio_summary
1h189,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Silhouettes+%28Original+Mix%29&artist=Avicii+ft.+Salem+Al+Fakir&bucket=audio_summary
1jgv0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Sonnentanz&artist=Klangkarussell&bucket=audio_summary
1jphx,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Greyhound+%28Original+Mix%29&artist=Swedish+House+Mafia&bucket=audio_summary
1k8g5,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=House&artist=Kindness&bucket=audio_summary
1kbc4,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=No+Faith+In+Brooklyn+%28Feat.+Jhameel%29&artist=Hoodie+Allen&bucket=audio_summary
1kbcn,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Silhouettes+%28Original+Vocal+Mix%29&artist=Avicii+feat.+Salem+Al+Fakir&bucket=audio_summary
1kbzc,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Je+pense+a+toi&artist=Amadou+%26+Mariam&bucket=audio_summary
1kqq6,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Hanging+On+%28GRVRBBRS+Remix%29&artist=Active+Child&bucket=audio_summary
1kr1b,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Don%27t+Stop+%28Oliver+Remix%29&artist=Foster+the+People&bucket=audio_summary
1kr6z,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Blue+Jeans+feat.+Azealia+Banks+%28Smims%26Belle+Extended+Remix%29&artist=Lana+Del+Rey&bucket=audio_summary
1krb0,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Closer+Rev.2&artist=Joel+Zimmerman&bucket=audio_summary
1krp8,http://developer.echonest.com/api/v4/song/search?api_key=XSJBT3OPV9ZXRHT8J&format=json&results=1&title=Daydreamer+feat.+Example+%28Jack+Beats+Remix%29&artist=Flux+Pavilion&bucket=audio_summary
